account_id,customer_name,balance,risk_score,creation_date
acc_500,Customer_500,94674.27,0.8184,2023-01-01
acc_501,Customer_501,77883.91,0.7473,2023-01-01
acc_502,Customer_502,18846.69,0.5489,2023-01-01
acc_503,Customer_503,42445.54,0.9498,2023-01-01
acc_504,Customer_504,17465.97,0.1699,2023-01-01
acc_505,Customer_505,65920.29,0.1574,2023-01-01
acc_506,Customer_506,11094.36,0.5039,2023-01-01
acc_507,Customer_507,79686.43,0.605,2023-01-01
acc_508,Customer_508,75499.92,0.2658,2023-01-01
acc_509,Customer_509,28567.79,0.4287,2023-01-01
acc_510,Customer_510,99085.7,0.7179,2023-01-01
acc_511,Customer_511,94630.77,0.5379,2023-01-01
acc_512,Customer_512,55500.53,0.9901,2023-01-01
acc_513,Customer_513,19079.83,0.7826,2023-01-01
acc_514,Customer_514,79172.23,0.8447,2023-01-01
acc_515,Customer_515,75030.27,0.1553,2023-01-01
acc_516,Customer_516,66146.65,0.9237,2023-01-01
acc_517,Customer_517,56372.19,0.3609,2023-01-01
acc_518,Customer_518,94957.06,0.5616,2023-01-01
acc_519,Customer_519,41222.48,0.6141,2023-01-01
acc_520,Customer_520,80432.09,0.2283,2023-01-01
acc_521,Customer_521,1667.64,0.5291,2023-01-01
acc_522,Customer_522,94141.61,0.6803,2023-01-01
acc_523,Customer_523,63127.71,0.6278,2023-01-01
acc_524,Customer_524,49749.27,0.7309,2023-01-01
acc_525,Customer_525,24994.52,0.8918,2023-01-01
acc_526,Customer_526,27519.82,0.9449,2023-01-01
acc_527,Customer_527,92657.02,0.0779,2023-01-01
acc_528,Customer_528,44873.15,0.744,2023-01-01
acc_529,Customer_529,45020.44,0.5089,2023-01-01
acc_530,Customer_530,80701.71,0.705,2023-01-01
acc_531,Customer_531,95804.62,0.1645,2023-01-01
acc_532,Customer_532,92363.57,0.928,2023-01-01
acc_533,Customer_533,63511.42,0.9404,2023-01-01
acc_534,Customer_534,25343.29,0.8818,2023-01-01
acc_535,Customer_535,77370.58,0.6097,2023-01-01
acc_536,Customer_536,9153.86,0.0301,2023-01-01
acc_537,Customer_537,1195.85,0.2506,2023-01-01
acc_538,Customer_538,76259.01,0.3866,2023-01-01
acc_539,Customer_539,77567.13,0.6256,2023-01-01
acc_540,Customer_540,38987.26,0.8801,2023-01-01
acc_541,Customer_541,3937.88,0.4653,2023-01-01
acc_542,Customer_542,83002.25,0.1268,2023-01-01
acc_543,Customer_543,71077.71,0.3281,2023-01-01
acc_544,Customer_544,2527.7,0.4737,2023-01-01
acc_545,Customer_545,52217.1,0.0416,2023-01-01
acc_546,Customer_546,56635.34,0.3474,2023-01-01
acc_547,Customer_547,548.87,0.1908,2023-01-01
acc_548,Customer_548,11169.99,0.5406,2023-01-01
acc_549,Customer_549,4407.7,0.9281,2023-01-01
acc_550,Customer_550,84521.69,0.9453,2023-01-01
acc_551,Customer_551,31548.62,0.9053,2023-01-01
acc_552,Customer_552,98432.81,0.7647,2023-01-01
acc_553,Customer_553,27580.75,0.6709,2023-01-01
acc_554,Customer_554,59606.75,0.4042,2023-01-01
acc_555,Customer_555,30679.18,0.0598,2023-01-01
acc_556,Customer_556,12625.71,0.134,2023-01-01
acc_557,Customer_557,48141.2,0.6419,2023-01-01
acc_558,Customer_558,76430.44,0.0467,2023-01-01
acc_559,Customer_559,82393.61,0.0435,2023-01-01
acc_560,Customer_560,55539.19,0.7441,2023-01-01
acc_561,Customer_561,63159.02,0.9497,2023-01-01
acc_562,Customer_562,34535.37,0.5859,2023-01-01
acc_563,Customer_563,8371.63,0.5598,2023-01-01
acc_564,Customer_564,81348.55,0.2016,2023-01-01
acc_565,Customer_565,26170.35,0.7004,2023-01-01
acc_566,Customer_566,25462.81,0.2592,2023-01-01
acc_567,Customer_567,93557.98,0.9985,2023-01-01
acc_568,Customer_568,15604.32,0.9002,2023-01-01
acc_569,Customer_569,55317.38,0.0386,2023-01-01
acc_570,Customer_570,58591.72,0.6415,2023-01-01
acc_571,Customer_571,3476.19,0.7577,2023-01-01
acc_572,Customer_572,81798.23,0.0716,2023-01-01
acc_573,Customer_573,64875.15,0.4565,2023-01-01
acc_574,Customer_574,23948.26,0.4587,2023-01-01
acc_575,Customer_575,16023.03,0.3337,2023-01-01
acc_576,Customer_576,65555.21,0.4765,2023-01-01
acc_577,Customer_577,55636.42,0.5434,2023-01-01
acc_578,Customer_578,82077.36,0.3434,2023-01-01
acc_579,Customer_579,81314.91,0.08,2023-01-01
acc_580,Customer_580,42830.53,0.3523,2023-01-01
acc_581,Customer_581,45212.91,0.8335,2023-01-01
acc_582,Customer_582,51288.7,0.9872,2023-01-01
acc_583,Customer_583,86159.93,0.1188,2023-01-01
acc_584,Customer_584,31757.46,0.0227,2023-01-01
acc_585,Customer_585,73401.97,0.0192,2023-01-01
acc_586,Customer_586,88605.26,0.1933,2023-01-01
acc_587,Customer_587,41442.25,0.062,2023-01-01
acc_588,Customer_588,31194.36,0.3895,2023-01-01
acc_589,Customer_589,5317.87,0.7676,2023-01-01
acc_590,Customer_590,71163.84,0.3579,2023-01-01
acc_591,Customer_591,83535.74,0.0774,2023-01-01
acc_592,Customer_592,5495.24,0.355,2023-01-01
acc_593,Customer_593,90193.95,0.7565,2023-01-01
acc_594,Customer_594,67264.54,0.5627,2023-01-01
acc_595,Customer_595,80396.18,0.4122,2023-01-01
acc_596,Customer_596,3165.79,0.8024,2023-01-01
acc_597,Customer_597,19130.29,0.3877,2023-01-01
acc_598,Customer_598,35825.17,0.1234,2023-01-01
acc_599,Customer_599,35143.36,0.1771,2023-01-01
acc_600,Customer_600,61639.78,0.6534,2023-01-01
acc_601,Customer_601,1463.29,0.4565,2023-01-01
acc_602,Customer_602,55449.86,0.8717,2023-01-01
acc_603,Customer_603,49653.53,0.0805,2023-01-01
acc_604,Customer_604,5267.22,0.8621,2023-01-01
acc_605,Customer_605,79093.87,0.8584,2023-01-01
acc_606,Customer_606,26298.04,0.648,2023-01-01
acc_607,Customer_607,9662.23,0.8266,2023-01-01
acc_608,Customer_608,33427.93,0.9551,2023-01-01
acc_609,Customer_609,47191.12,0.0331,2023-01-01
acc_610,Customer_610,90914.68,0.6255,2023-01-01
acc_611,Customer_611,28779.42,0.0368,2023-01-01
acc_612,Customer_612,37730.97,0.1569,2023-01-01
acc_613,Customer_613,54873.2,0.1469,2023-01-01
acc_614,Customer_614,17543.97,0.9209,2023-01-01
acc_615,Customer_615,64047.99,0.2426,2023-01-01
acc_616,Customer_616,87901.74,0.6247,2023-01-01
acc_617,Customer_617,94565.37,0.4829,2023-01-01
acc_618,Customer_618,88801.29,0.6784,2023-01-01
acc_619,Customer_619,4512.44,0.2403,2023-01-01
acc_620,Customer_620,28229.48,0.17,2023-01-01
acc_621,Customer_621,23894.88,0.226,2023-01-01
acc_622,Customer_622,87846.54,0.4629,2023-01-01
acc_623,Customer_623,87663.53,0.138,2023-01-01
acc_624,Customer_624,56535.36,0.0135,2023-01-01
acc_625,Customer_625,93037.11,0.0056,2023-01-01
acc_626,Customer_626,39051.77,0.8016,2023-01-01
acc_627,Customer_627,99988.17,0.0195,2023-01-01
acc_628,Customer_628,82426.14,0.5101,2023-01-01
acc_629,Customer_629,3914.38,0.7771,2023-01-01
acc_630,Customer_630,11279.05,0.6115,2023-01-01
acc_631,Customer_631,77854.69,0.6736,2023-01-01
acc_632,Customer_632,38049.45,0.0264,2023-01-01
acc_633,Customer_633,43682.77,0.9137,2023-01-01
acc_634,Customer_634,33359.04,0.248,2023-01-01
acc_635,Customer_635,13869.3,0.5103,2023-01-01
acc_636,Customer_636,53381.49,0.073,2023-01-01
acc_637,Customer_637,40835.07,0.6587,2023-01-01
acc_638,Customer_638,96608.46,0.4315,2023-01-01
acc_639,Customer_639,43659.93,0.4711,2023-01-01
acc_640,Customer_640,22580.85,0.3948,2023-01-01
acc_641,Customer_641,64561.95,0.3971,2023-01-01
acc_642,Customer_642,58179.44,0.8356,2023-01-01
acc_643,Customer_643,99796.96,0.885,2023-01-01
acc_644,Customer_644,37242.48,0.0217,2023-01-01
acc_645,Customer_645,61199.3,0.4746,2023-01-01
acc_646,Customer_646,23778.01,0.0403,2023-01-01
acc_647,Customer_647,32224.87,0.7981,2023-01-01
acc_648,Customer_648,96415.49,0.1067,2023-01-01
acc_649,Customer_649,87776.18,0.0487,2023-01-01
acc_650,Customer_650,71376.23,0.0268,2023-01-01
acc_651,Customer_651,42162.86,0.8702,2023-01-01
acc_652,Customer_652,39371.5,0.9246,2023-01-01
acc_653,Customer_653,71348.19,0.6042,2023-01-01
acc_654,Customer_654,16221.77,0.3405,2023-01-01
acc_655,Customer_655,41168.51,0.5902,2023-01-01
acc_656,Customer_656,99604.21,0.2837,2023-01-01
acc_657,Customer_657,50405.93,0.9334,2023-01-01
acc_658,Customer_658,34607.54,0.6286,2023-01-01
acc_659,Customer_659,76636.54,0.6303,2023-01-01
acc_660,Customer_660,75367.72,0.1957,2023-01-01
acc_661,Customer_661,95738.03,0.1769,2023-01-01
acc_662,Customer_662,58409.75,0.296,2023-01-01
acc_663,Customer_663,63478.86,0.2911,2023-01-01
acc_664,Customer_664,43178.21,0.6822,2023-01-01
acc_665,Customer_665,26979.97,0.7279,2023-01-01
acc_666,Customer_666,34753.08,0.1322,2023-01-01
acc_667,Customer_667,61351.56,0.1658,2023-01-01
acc_668,Customer_668,43114.69,0.3984,2023-01-01
acc_669,Customer_669,7709.27,0.7108,2023-01-01
acc_670,Customer_670,68114.27,0.7778,2023-01-01
acc_671,Customer_671,54536.82,0.5539,2023-01-01
acc_672,Customer_672,17006.38,0.2075,2023-01-01
acc_673,Customer_673,22902.12,0.5253,2023-01-01
acc_674,Customer_674,81916.36,0.357,2023-01-01
acc_675,Customer_675,88199.01,0.7359,2023-01-01
acc_676,Customer_676,71673.07,0.3352,2023-01-01
acc_677,Customer_677,11935.9,0.9628,2023-01-01
acc_678,Customer_678,85475.6,0.4089,2023-01-01
acc_679,Customer_679,86335.5,0.8992,2023-01-01
acc_680,Customer_680,34313.11,0.5016,2023-01-01
acc_681,Customer_681,33245.81,0.6952,2023-01-01
acc_682,Customer_682,91225.51,0.9845,2023-01-01
acc_683,Customer_683,74403.53,0.3052,2023-01-01
acc_684,Customer_684,88061.28,0.9926,2023-01-01
acc_685,Customer_685,34717.96,0.9487,2023-01-01
acc_686,Customer_686,51203.49,0.9646,2023-01-01
acc_687,Customer_687,99586.01,0.8129,2023-01-01
acc_688,Customer_688,68375.36,0.154,2023-01-01
acc_689,Customer_689,591.24,0.5955,2023-01-01
acc_690,Customer_690,70475.54,0.9355,2023-01-01
acc_691,Customer_691,51760.28,0.6968,2023-01-01
acc_692,Customer_692,64770.86,0.2049,2023-01-01
acc_693,Customer_693,64465.58,0.9817,2023-01-01
acc_694,Customer_694,11207.38,0.6885,2023-01-01
acc_695,Customer_695,61469.08,0.3759,2023-01-01
acc_696,Customer_696,79355.44,0.0105,2023-01-01
acc_697,Customer_697,89251.92,0.8174,2023-01-01
acc_698,Customer_698,48122.41,0.1081,2023-01-01
acc_699,Customer_699,45317.59,0.5843,2023-01-01
acc_700,Customer_700,25462.96,0.4865,2023-01-01
acc_701,Customer_701,77595.3,0.9227,2023-01-01
acc_702,Customer_702,56208.34,0.8272,2023-01-01
acc_703,Customer_703,7885.53,0.8564,2023-01-01
acc_704,Customer_704,92089.38,0.168,2023-01-01
acc_705,Customer_705,82765.99,0.8496,2023-01-01
acc_706,Customer_706,87878.02,0.5171,2023-01-01
acc_707,Customer_707,60864.6,0.2081,2023-01-01
acc_708,Customer_708,70842.34,0.405,2023-01-01
acc_709,Customer_709,2214.79,0.1343,2023-01-01
acc_710,Customer_710,38882.98,0.8852,2023-01-01
acc_711,Customer_711,56537.74,0.9163,2023-01-01
acc_712,Customer_712,92955.44,0.0868,2023-01-01
acc_713,Customer_713,58862.72,0.3345,2023-01-01
acc_714,Customer_714,50728.83,0.4555,2023-01-01
acc_715,Customer_715,48046.33,0.1018,2023-01-01
acc_716,Customer_716,83332.69,0.4903,2023-01-01
acc_717,Customer_717,64534.26,0.4727,2023-01-01
acc_718,Customer_718,18183.74,0.541,2023-01-01
acc_719,Customer_719,16038.02,0.8522,2023-01-01
acc_720,Customer_720,83177.24,0.1436,2023-01-01
acc_721,Customer_721,6977.51,0.0685,2023-01-01
acc_722,Customer_722,39385.08,0.953,2023-01-01
acc_723,Customer_723,55658.43,0.2655,2023-01-01
acc_724,Customer_724,23041.92,0.1109,2023-01-01
acc_725,Customer_725,14193.01,0.8119,2023-01-01
acc_726,Customer_726,13949.48,0.8641,2023-01-01
acc_727,Customer_727,82317.51,0.1368,2023-01-01
acc_728,Customer_728,55916.6,0.0071,2023-01-01
acc_729,Customer_729,86217.41,0.5583,2023-01-01
acc_730,Customer_730,75558.51,0.4903,2023-01-01
acc_731,Customer_731,69073.16,0.9312,2023-01-01
acc_732,Customer_732,55998.63,0.8747,2023-01-01
acc_733,Customer_733,34370.24,0.0975,2023-01-01
acc_734,Customer_734,613.95,0.2267,2023-01-01
acc_735,Customer_735,83874.83,0.3115,2023-01-01
acc_736,Customer_736,22539.15,0.4956,2023-01-01
acc_737,Customer_737,94695.72,0.509,2023-01-01
acc_738,Customer_738,34153.08,0.0775,2023-01-01
acc_739,Customer_739,57409.33,0.2263,2023-01-01
acc_740,Customer_740,36813.16,0.3812,2023-01-01
acc_741,Customer_741,75842.62,0.2316,2023-01-01
acc_742,Customer_742,93595.63,0.7424,2023-01-01
acc_743,Customer_743,48163.84,0.8805,2023-01-01
acc_744,Customer_744,35980.88,0.3843,2023-01-01
acc_745,Customer_745,13023.98,0.7786,2023-01-01
acc_746,Customer_746,40179.15,0.5003,2023-01-01
acc_747,Customer_747,47149.77,0.6562,2023-01-01
acc_748,Customer_748,37456.45,0.9159,2023-01-01
acc_749,Customer_749,43249.03,0.3592,2023-01-01
acc_750,Customer_750,40147.72,0.7663,2023-01-01
acc_751,Customer_751,99306.35,0.8665,2023-01-01
acc_752,Customer_752,48024.78,0.2914,2023-01-01
acc_753,Customer_753,44654.11,0.344,2023-01-01
acc_754,Customer_754,24428.85,0.1869,2023-01-01
acc_755,Customer_755,95591.99,0.4993,2023-01-01
acc_756,Customer_756,11086.49,0.3839,2023-01-01
acc_757,Customer_757,38932.82,0.5135,2023-01-01
acc_758,Customer_758,98006.13,0.9766,2023-01-01
acc_759,Customer_759,56632.82,0.6181,2023-01-01
acc_760,Customer_760,67595.34,0.5022,2023-01-01
acc_761,Customer_761,48719.14,0.3145,2023-01-01
acc_762,Customer_762,68423.78,0.0919,2023-01-01
acc_763,Customer_763,31782.81,0.891,2023-01-01
acc_764,Customer_764,22815.08,0.9676,2023-01-01
acc_765,Customer_765,98418.56,0.5754,2023-01-01
acc_766,Customer_766,4139.55,0.0935,2023-01-01
acc_767,Customer_767,20110.13,0.3268,2023-01-01
acc_768,Customer_768,11399.51,0.7972,2023-01-01
acc_769,Customer_769,36479.04,0.2337,2023-01-01
acc_770,Customer_770,4465.02,0.3827,2023-01-01
acc_771,Customer_771,550.22,0.1165,2023-01-01
acc_772,Customer_772,60504.09,0.9349,2023-01-01
acc_773,Customer_773,20016.66,0.7411,2023-01-01
acc_774,Customer_774,19850.78,0.0015,2023-01-01
acc_775,Customer_775,89664.15,0.8461,2023-01-01
acc_776,Customer_776,6771.19,0.1771,2023-01-01
acc_777,Customer_777,23506.66,0.9283,2023-01-01
acc_778,Customer_778,38254.72,0.8074,2023-01-01
acc_779,Customer_779,43637.77,0.3812,2023-01-01
acc_780,Customer_780,76558.27,0.6158,2023-01-01
acc_781,Customer_781,27004.84,0.5828,2023-01-01
acc_782,Customer_782,70414.9,0.8271,2023-01-01
acc_783,Customer_783,67750.19,0.6407,2023-01-01
acc_784,Customer_784,59630.64,0.0921,2023-01-01
acc_785,Customer_785,94524.39,0.7148,2023-01-01
acc_786,Customer_786,27359.83,0.6924,2023-01-01
acc_787,Customer_787,62119.66,0.6589,2023-01-01
acc_788,Customer_788,37953.01,0.5732,2023-01-01
acc_789,Customer_789,66036.72,0.2017,2023-01-01
acc_790,Customer_790,50850.42,0.1203,2023-01-01
acc_791,Customer_791,10642.5,0.9111,2023-01-01
acc_792,Customer_792,12542.27,0.8933,2023-01-01
acc_793,Customer_793,47032.94,0.4549,2023-01-01
acc_794,Customer_794,34047.55,0.4162,2023-01-01
acc_795,Customer_795,37785.51,0.565,2023-01-01
acc_796,Customer_796,33625.77,0.822,2023-01-01
acc_797,Customer_797,23432.82,0.2485,2023-01-01
acc_798,Customer_798,48107.1,0.9351,2023-01-01
acc_799,Customer_799,2489.18,0.7234,2023-01-01
acc_800,Customer_800,700.06,0.4049,2023-01-01
acc_801,Customer_801,76444.3,0.4461,2023-01-01
acc_802,Customer_802,43005.94,0.2532,2023-01-01
acc_803,Customer_803,47562.05,0.2283,2023-01-01
acc_804,Customer_804,28423.78,0.6533,2023-01-01
acc_805,Customer_805,59984.76,0.9295,2023-01-01
acc_806,Customer_806,96890.02,0.5224,2023-01-01
acc_807,Customer_807,8846.9,0.2999,2023-01-01
acc_808,Customer_808,51828.71,0.6732,2023-01-01
acc_809,Customer_809,94625.11,0.1551,2023-01-01
acc_810,Customer_810,3764.8,0.87,2023-01-01
acc_811,Customer_811,80535.92,0.7657,2023-01-01
acc_812,Customer_812,46913.22,0.6778,2023-01-01
acc_813,Customer_813,41205.78,0.1921,2023-01-01
acc_814,Customer_814,39150.29,0.787,2023-01-01
acc_815,Customer_815,80205.38,0.9611,2023-01-01
acc_816,Customer_816,88777.95,0.6821,2023-01-01
acc_817,Customer_817,52139.11,0.7239,2023-01-01
acc_818,Customer_818,18402.04,0.9231,2023-01-01
acc_819,Customer_819,71286.4,0.5945,2023-01-01
acc_820,Customer_820,43460.77,0.6335,2023-01-01
acc_821,Customer_821,61806.1,0.8989,2023-01-01
acc_822,Customer_822,57116.56,0.2134,2023-01-01
acc_823,Customer_823,44193.8,0.243,2023-01-01
acc_824,Customer_824,90504.52,0.8435,2023-01-01
acc_825,Customer_825,55626.33,0.1964,2023-01-01
acc_826,Customer_826,4449.85,0.1342,2023-01-01
acc_827,Customer_827,44377.61,0.6742,2023-01-01
acc_828,Customer_828,22477.41,0.6845,2023-01-01
acc_829,Customer_829,86208.74,0.7572,2023-01-01
acc_830,Customer_830,42610.19,0.6457,2023-01-01
acc_831,Customer_831,98837.91,0.8854,2023-01-01
acc_832,Customer_832,33881.14,0.6854,2023-01-01
acc_833,Customer_833,16404.81,0.5574,2023-01-01
acc_834,Customer_834,35717.74,0.4381,2023-01-01
acc_835,Customer_835,43946.0,0.6632,2023-01-01
acc_836,Customer_836,84615.0,0.4686,2023-01-01
acc_837,Customer_837,14743.82,0.7542,2023-01-01
acc_838,Customer_838,75189.14,0.9538,2023-01-01
acc_839,Customer_839,39466.2,0.4639,2023-01-01
acc_840,Customer_840,54105.51,0.8921,2023-01-01
acc_841,Customer_841,70451.23,0.0213,2023-01-01
acc_842,Customer_842,20811.54,0.8539,2023-01-01
acc_843,Customer_843,58588.83,0.8739,2023-01-01
acc_844,Customer_844,41198.77,0.2105,2023-01-01
acc_845,Customer_845,513.66,0.9961,2023-01-01
acc_846,Customer_846,13724.52,0.643,2023-01-01
acc_847,Customer_847,49021.92,0.3801,2023-01-01
acc_848,Customer_848,53766.49,0.0783,2023-01-01
acc_849,Customer_849,97006.42,0.4927,2023-01-01
acc_850,Customer_850,1627.42,0.4193,2023-01-01
acc_851,Customer_851,75744.47,0.3121,2023-01-01
acc_852,Customer_852,74527.74,0.7674,2023-01-01
acc_853,Customer_853,23988.16,0.968,2023-01-01
acc_854,Customer_854,2886.09,0.8636,2023-01-01
acc_855,Customer_855,51313.65,0.1534,2023-01-01
acc_856,Customer_856,25913.46,0.5935,2023-01-01
acc_857,Customer_857,27917.87,0.8384,2023-01-01
acc_858,Customer_858,22030.9,0.3841,2023-01-01
acc_859,Customer_859,50730.64,0.3398,2023-01-01
acc_860,Customer_860,82431.87,0.2639,2023-01-01
acc_861,Customer_861,8988.82,0.1548,2023-01-01
acc_862,Customer_862,62731.85,0.5636,2023-01-01
acc_863,Customer_863,6423.5,0.993,2023-01-01
acc_864,Customer_864,47996.12,0.3194,2023-01-01
acc_865,Customer_865,72943.32,0.0243,2023-01-01
acc_866,Customer_866,43481.49,0.6644,2023-01-01
acc_867,Customer_867,96217.41,0.7616,2023-01-01
acc_868,Customer_868,88527.41,0.1189,2023-01-01
acc_869,Customer_869,43034.08,0.0318,2023-01-01
acc_870,Customer_870,27272.22,0.3843,2023-01-01
acc_871,Customer_871,34447.73,0.3737,2023-01-01
acc_872,Customer_872,80327.69,0.1895,2023-01-01
acc_873,Customer_873,82467.11,0.5419,2023-01-01
acc_874,Customer_874,33940.64,0.5522,2023-01-01
acc_875,Customer_875,16226.19,0.4955,2023-01-01
acc_876,Customer_876,2293.13,0.863,2023-01-01
acc_877,Customer_877,33224.95,0.344,2023-01-01
acc_878,Customer_878,99515.68,0.6135,2023-01-01
acc_879,Customer_879,41823.6,0.7907,2023-01-01
acc_880,Customer_880,6859.7,0.5705,2023-01-01
acc_881,Customer_881,52118.03,0.8612,2023-01-01
acc_882,Customer_882,58661.41,0.4853,2023-01-01
acc_883,Customer_883,52070.56,0.7819,2023-01-01
acc_884,Customer_884,34797.35,0.5578,2023-01-01
acc_885,Customer_885,70768.29,0.9956,2023-01-01
acc_886,Customer_886,69399.05,0.9619,2023-01-01
acc_887,Customer_887,39963.36,0.6088,2023-01-01
acc_888,Customer_888,74554.96,0.3484,2023-01-01
acc_889,Customer_889,26990.58,0.9728,2023-01-01
acc_890,Customer_890,34918.54,0.9999,2023-01-01
acc_891,Customer_891,85241.87,0.2161,2023-01-01
acc_892,Customer_892,82839.1,0.9836,2023-01-01
acc_893,Customer_893,27754.34,0.6645,2023-01-01
acc_894,Customer_894,76981.96,0.0833,2023-01-01
acc_895,Customer_895,81951.25,0.3084,2023-01-01
acc_896,Customer_896,70667.54,0.9501,2023-01-01
acc_897,Customer_897,3607.39,0.6117,2023-01-01
acc_898,Customer_898,29311.22,0.1147,2023-01-01
acc_899,Customer_899,71214.29,0.979,2023-01-01
acc_900,Customer_900,51319.78,0.3463,2023-01-01
acc_901,Customer_901,44964.05,0.4146,2023-01-01
acc_902,Customer_902,53237.0,0.4092,2023-01-01
acc_903,Customer_903,8129.21,0.9794,2023-01-01
acc_904,Customer_904,99671.06,0.1741,2023-01-01
acc_905,Customer_905,24179.89,0.437,2023-01-01
acc_906,Customer_906,69903.42,0.0313,2023-01-01
acc_907,Customer_907,83566.21,0.6384,2023-01-01
acc_908,Customer_908,27002.43,0.8709,2023-01-01
acc_909,Customer_909,66154.8,0.3169,2023-01-01
acc_910,Customer_910,54829.81,0.9792,2023-01-01
acc_911,Customer_911,4938.45,0.7085,2023-01-01
acc_912,Customer_912,84956.42,0.6923,2023-01-01
acc_913,Customer_913,14087.84,0.5971,2023-01-01
acc_914,Customer_914,78616.93,0.4186,2023-01-01
acc_915,Customer_915,58284.58,0.2535,2023-01-01
acc_916,Customer_916,31343.58,0.8086,2023-01-01
acc_917,Customer_917,49000.86,0.4488,2023-01-01
acc_918,Customer_918,12376.1,0.3745,2023-01-01
acc_919,Customer_919,52120.03,0.231,2023-01-01
acc_920,Customer_920,80812.76,0.3837,2023-01-01
acc_921,Customer_921,23925.13,0.3083,2023-01-01
acc_922,Customer_922,82463.91,0.9041,2023-01-01
acc_923,Customer_923,96033.76,0.0152,2023-01-01
acc_924,Customer_924,75414.02,0.5255,2023-01-01
acc_925,Customer_925,12543.55,0.2465,2023-01-01
acc_926,Customer_926,28240.91,0.4042,2023-01-01
acc_927,Customer_927,47125.06,0.9368,2023-01-01
acc_928,Customer_928,5929.67,0.7092,2023-01-01
acc_929,Customer_929,85425.2,0.3573,2023-01-01
acc_930,Customer_930,24996.8,0.2213,2023-01-01
acc_931,Customer_931,30153.83,0.1453,2023-01-01
acc_932,Customer_932,55212.63,0.2504,2023-01-01
acc_933,Customer_933,2822.43,0.2326,2023-01-01
acc_934,Customer_934,82081.15,0.4174,2023-01-01
acc_935,Customer_935,88365.27,0.9436,2023-01-01
acc_936,Customer_936,24410.5,0.56,2023-01-01
acc_937,Customer_937,88118.58,0.5814,2023-01-01
acc_938,Customer_938,16883.23,0.248,2023-01-01
acc_939,Customer_939,98763.72,0.2994,2023-01-01
acc_940,Customer_940,86783.53,0.795,2023-01-01
acc_941,Customer_941,74224.27,0.7219,2023-01-01
acc_942,Customer_942,79019.19,0.8474,2023-01-01
acc_943,Customer_943,6330.41,0.1678,2023-01-01
acc_944,Customer_944,50602.38,0.2125,2023-01-01
acc_945,Customer_945,53368.48,0.4932,2023-01-01
acc_946,Customer_946,12764.47,0.086,2023-01-01
acc_947,Customer_947,1264.11,0.825,2023-01-01
