acct_id,dsply_nm,type,acct_stat,acct_rptng_crncy,prior_sar_count,branch_id,open_dt,close_dt,initial_deposit,tx_behavior_id,bank_id,country,zip
A000815,Account 000815,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,95262.40,0,B00,US,10815
A000816,Account 000816,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,62885.54,2,B01,US,10816
A000817,Account 000817,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,73886.46,2,B02,US,10817
A000818,Account 000818,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,73929.73,0,B03,US,10818
A000819,Account 000819,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,53172.49,2,B04,US,10819
A000820,Account 000820,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,59697.58,4,B00,US,10820
A000821,Account 000821,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,74556.66,5,B01,US,10821
A000822,Account 000822,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,51535.20,3,B02,US,10822
A000823,Account 000823,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,59939.88,3,B03,US,10823
A000824,Account 000824,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,90964.90,0,B04,US,10824
A000825,Account 000825,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87058.71,4,B00,US,10825
A000826,Account 000826,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,99241.14,1,B01,US,10826
A000827,Account 000827,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,69144.06,3,B02,US,10827
A000828,Account 000828,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,64737.68,0,B03,US,10828
A000829,Account 000829,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87634.85,0,B04,US,10829
A000830,Account 000830,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,57558.55,1,B00,US,10830
A000831,Account 000831,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,95569.98,1,B01,US,10831
A000832,Account 000832,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,93761.00,3,B02,US,10832
A000833,Account 000833,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87139.50,0,B03,US,10833
A000834,Account 000834,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,91475.09,1,B04,US,10834
A000835,Account 000835,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,62260.02,5,B00,US,10835
A000836,Account 000836,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,84160.50,4,B01,US,10836
A000837,Account 000837,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,97214.57,3,B02,US,10837
A000838,Account 000838,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,80611.31,1,B03,US,10838
A000839,Account 000839,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,98587.83,4,B04,US,10839
A000840,Account 000840,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,80646.46,3,B00,US,10840
A000841,Account 000841,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,53448.80,1,B01,US,10841
A000842,Account 000842,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94638.74,2,B02,US,10842
A000843,Account 000843,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,56021.32,0,B03,US,10843
A000844,Account 000844,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,66452.63,0,B04,US,10844
A000845,Account 000845,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,71988.26,1,B00,US,10845
A000846,Account 000846,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,68309.66,5,B01,US,10846
A000847,Account 000847,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,81424.10,0,B02,US,10847
A000848,Account 000848,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,98418.81,4,B03,US,10848
A000849,Account 000849,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,82883.01,5,B04,US,10849
A000850,Account 000850,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,57765.73,1,B00,US,10850
A000851,Account 000851,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,67141.21,2,B01,US,10851
A000852,Account 000852,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,86812.71,0,B02,US,10852
A000853,Account 000853,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,90181.64,1,B03,US,10853
A000854,Account 000854,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,54315.01,1,B04,US,10854
A000855,Account 000855,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,66446.32,0,B00,US,10855
A000856,Account 000856,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,72684.20,5,B01,US,10856
A000857,Account 000857,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,80393.86,4,B02,US,10857
A000858,Account 000858,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,59398.41,4,B03,US,10858
A000859,Account 000859,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78192.45,0,B04,US,10859
A000860,Account 000860,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,86066.22,3,B00,US,10860
A000861,Account 000861,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,90163.42,1,B01,US,10861
A000862,Account 000862,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,57051.36,0,B02,US,10862
A000863,Account 000863,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,55246.69,4,B03,US,10863
A000864,Account 000864,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,61556.00,0,B04,US,10864
A000865,Account 000865,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,96863.72,0,B00,US,10865
A000866,Account 000866,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,80361.91,0,B01,US,10866
A000867,Account 000867,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,54331.35,4,B02,US,10867
A000868,Account 000868,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,63951.56,1,B03,US,10868
A000869,Account 000869,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,91607.64,0,B04,US,10869
A000870,Account 000870,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,51789.83,0,B00,US,10870
A000871,Account 000871,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,95265.12,2,B01,US,10871
A000872,Account 000872,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,83165.65,1,B02,US,10872
A000873,Account 000873,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,72021.82,4,B03,US,10873
A000874,Account 000874,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,66449.25,0,B04,US,10874
A000875,Account 000875,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,97173.02,2,B00,US,10875
A000876,Account 000876,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,81528.55,4,B01,US,10876
A000877,Account 000877,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,99099.42,1,B02,US,10877
A000878,Account 000878,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,59848.48,3,B03,US,10878
A000879,Account 000879,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,79612.95,5,B04,US,10879
A000880,Account 000880,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,65160.93,3,B00,US,10880
A000881,Account 000881,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87756.76,4,B01,US,10881
A000882,Account 000882,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,74012.85,5,B02,US,10882
A000883,Account 000883,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,73209.07,2,B03,US,10883
A000884,Account 000884,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,63722.10,2,B04,US,10884
A000885,Account 000885,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,93440.51,2,B00,US,10885
A000886,Account 000886,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,59983.62,2,B01,US,10886
A000887,Account 000887,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,57488.87,4,B02,US,10887
A000888,Account 000888,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,52443.78,3,B03,US,10888
A000889,Account 000889,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,62164.47,1,B04,US,10889
A000890,Account 000890,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,79230.35,4,B00,US,10890
A000891,Account 000891,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,63318.61,2,B01,US,10891
A000892,Account 000892,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,84674.23,1,B02,US,10892
A000893,Account 000893,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,82449.64,1,B03,US,10893
A000894,Account 000894,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87892.19,4,B04,US,10894
A000895,Account 000895,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,86083.28,2,B00,US,10895
A000896,Account 000896,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,90399.83,0,B01,US,10896
A000897,Account 000897,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,96139.45,0,B02,US,10897
A000898,Account 000898,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,75266.59,1,B03,US,10898
A000899,Account 000899,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,83909.64,1,B04,US,10899
A000900,Account 000900,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,96794.83,4,B00,US,10900
A000901,Account 000901,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,70658.76,0,B01,US,10901
A000902,Account 000902,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78589.02,0,B02,US,10902
A000903,Account 000903,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,79356.02,4,B03,US,10903
A000904,Account 000904,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,56927.53,0,B04,US,10904
A000905,Account 000905,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87965.36,5,B00,US,10905
A000906,Account 000906,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,93570.12,4,B01,US,10906
A000907,Account 000907,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,52262.57,5,B02,US,10907
A000908,Account 000908,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,97787.31,2,B03,US,10908
A000909,Account 000909,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94975.12,4,B04,US,10909
A000910,Account 000910,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,79547.53,0,B00,US,10910
A000911,Account 000911,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,90843.35,4,B01,US,10911
A000912,Account 000912,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94332.35,4,B02,US,10912
A000913,Account 000913,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,83506.98,0,B03,US,10913
A000914,Account 000914,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,75498.11,3,B04,US,10914
A000915,Account 000915,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,79517.64,5,B00,US,10915
A000916,Account 000916,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,80683.04,5,B01,US,10916
A000917,Account 000917,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,65182.31,5,B02,US,10917
A000918,Account 000918,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,65533.26,0,B03,US,10918
A000919,Account 000919,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,88994.00,4,B04,US,10919
A000920,Account 000920,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,96058.96,3,B00,US,10920
A000921,Account 000921,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,62961.79,2,B01,US,10921
A000922,Account 000922,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,63495.55,3,B02,US,10922
A000923,Account 000923,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,75418.52,1,B03,US,10923
A000924,Account 000924,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,67636.35,2,B04,US,10924
A000925,Account 000925,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,71773.14,5,B00,US,10925
A000926,Account 000926,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,65832.12,5,B01,US,10926
A000927,Account 000927,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,53795.62,5,B02,US,10927
A000928,Account 000928,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,88903.33,2,B03,US,10928
A000929,Account 000929,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,81908.17,3,B04,US,10929
A000930,Account 000930,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,64083.09,5,B00,US,10930
A000931,Account 000931,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94213.89,1,B01,US,10931
A000932,Account 000932,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87712.83,1,B02,US,10932
A000933,Account 000933,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94808.78,4,B03,US,10933
A000934,Account 000934,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,52828.84,0,B04,US,10934
A000935,Account 000935,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,54658.42,2,B00,US,10935
A000936,Account 000936,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,55911.43,4,B01,US,10936
A000937,Account 000937,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,85244.08,4,B02,US,10937
A000938,Account 000938,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,85671.64,2,B03,US,10938
A000939,Account 000939,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,99407.63,3,B04,US,10939
A000940,Account 000940,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,93518.47,5,B00,US,10940
A000941,Account 000941,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,56221.29,0,B01,US,10941
A000942,Account 000942,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,92246.80,4,B02,US,10942
A000943,Account 000943,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87441.11,5,B03,US,10943
A000944,Account 000944,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,71177.02,4,B04,US,10944
A000945,Account 000945,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,93105.50,3,B00,US,10945
A000946,Account 000946,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78639.44,2,B01,US,10946
A000947,Account 000947,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,88284.62,3,B02,US,10947
A000948,Account 000948,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78855.08,5,B03,US,10948
A000949,Account 000949,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,56733.61,4,B04,US,10949
A000950,Account 000950,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,81408.36,2,B00,US,10950
A000951,Account 000951,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87396.63,2,B01,US,10951
A000952,Account 000952,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94056.08,5,B02,US,10952
A000953,Account 000953,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,90647.94,0,B03,US,10953
A000954,Account 000954,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,60780.28,2,B04,US,10954
A000955,Account 000955,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,59505.63,4,B00,US,10955
A000956,Account 000956,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,67495.13,1,B01,US,10956
A000957,Account 000957,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,51744.93,1,B02,US,10957
A000958,Account 000958,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,68539.36,0,B03,US,10958
A000959,Account 000959,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,57613.67,0,B04,US,10959
A000960,Account 000960,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78766.80,3,B00,US,10960
A000961,Account 000961,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,61450.29,4,B01,US,10961
A000962,Account 000962,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,52358.00,3,B02,US,10962
A000963,Account 000963,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,75505.48,5,B03,US,10963
A000964,Account 000964,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94139.76,4,B04,US,10964
A000965,Account 000965,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,62685.34,0,B00,US,10965
A000966,Account 000966,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,93828.76,1,B01,US,10966
A000967,Account 000967,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,72628.67,0,B02,US,10967
A000968,Account 000968,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,82093.22,1,B03,US,10968
A000969,Account 000969,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,61513.79,3,B04,US,10969
A000970,Account 000970,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,62569.63,2,B00,US,10970
A000971,Account 000971,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,94125.15,5,B01,US,10971
A000972,Account 000972,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,78843.00,2,B02,US,10972
A000973,Account 000973,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,82732.53,4,B03,US,10973
A000974,Account 000974,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,89223.08,1,B04,US,10974
A000975,Account 000975,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,54595.83,0,B00,US,10975
A000976,Account 000976,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,75363.77,2,B01,US,10976
A000977,Account 000977,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,83002.36,2,B02,US,10977
A000978,Account 000978,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,67068.04,5,B03,US,10978
A000979,Account 000979,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,73285.13,3,B04,US,10979
A000980,Account 000980,SAV,A,USD,False,0,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,92272.23,0,B00,US,10980
A000981,Account 000981,SAV,A,USD,False,1,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,96976.75,2,B01,US,10981
A000982,Account 000982,SAV,A,USD,False,2,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,77689.38,4,B02,US,10982
A000983,Account 000983,SAV,A,USD,False,3,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,51603.88,2,B03,US,10983
A000984,Account 000984,SAV,A,USD,False,4,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,56800.49,3,B04,US,10984
A000985,Account 000985,SAV,A,USD,False,5,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,63250.83,2,B00,US,10985
A000986,Account 000986,SAV,A,USD,False,6,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,80509.48,5,B01,US,10986
A000987,Account 000987,SAV,A,USD,False,7,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,76502.25,3,B02,US,10987
A000988,Account 000988,SAV,A,USD,False,8,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,75948.72,3,B03,US,10988
A000989,Account 000989,SAV,A,USD,False,9,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,51283.97,2,B04,US,10989
A000990,Account 000990,SAV,A,USD,False,10,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,55064.78,2,B00,US,10990
A000991,Account 000991,SAV,A,USD,False,11,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87652.12,1,B01,US,10991
A000992,Account 000992,SAV,A,USD,False,12,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,82607.44,3,B02,US,10992
A000993,Account 000993,SAV,A,USD,False,13,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,73252.39,5,B03,US,10993
A000994,Account 000994,SAV,A,USD,False,14,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,55530.17,5,B04,US,10994
A000995,Account 000995,SAV,A,USD,False,15,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,65834.23,3,B00,US,10995
A000996,Account 000996,SAV,A,USD,False,16,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,56778.73,4,B01,US,10996
A000997,Account 000997,SAV,A,USD,False,17,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87813.88,1,B02,US,10997
A000998,Account 000998,SAV,A,USD,False,18,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,87147.48,0,B03,US,10998
A000999,Account 000999,SAV,A,USD,False,19,2017-01-01T00:00:00Z,2018-12-22T00:00:00Z,81908.12,2,B04,US,10999
